TransactionID,Date,Store,City,ProductCategory,Sales,Customers,Satisfaction,DiscountPercent,day,year,month
2299,2023-05-13,Store D,London,Sports,1906.53,88,4,0,Saturday,2023,May
2300,2025-09-15,Store C,Hamilton,Books,2148.95,92,4.6,10,Monday,2025,September
2301,2023-10-03,Store F,Mississauga,Food,2967.51,,3.5,5,Tuesday,2023,October
2302,2024-10-14,Store C,Hamilton,,1787.01,20,3.7,10,Monday,2024,October
2303,2025-07-07,Store C,Hamilton,Clothing,2491.99,78,4.7,15,Monday,2025,July
2304,2024-11-01,Store F,Mississauga,Home,2961.77,171,4.3,0,Friday,2024,November
2305,2023-02-19,Store C,Hamilton,Books,1752.67,59,4.3,15,Sunday,2023,February
2306,2024-12-14,Store H,Windsor,Electronics,2000.54,111,4.1,0,Saturday,2024,December
2307,2024-08-31,Store A,Toronto,,2069.84,65,3.8,0,Saturday,2024,August
2308,2024-04-25,Store H,Windsor,Sports,1082.64,103,4.5,0,Thursday,2024,April
2309,2023-09-20,Store B,Ottawa,,1340.29,60,5,20,Wednesday,2023,September
2310,2023-04-23,Store B,Ottawa,Home,1359.49,89,4.6,5,Sunday,2023,April
2311,2023-02-27,Store F,Mississauga,Clothing,2039.87,78,,10,Monday,2023,February
2312,2025-09-25,Store H,Windsor,Food,1114.23,77,,0,Thursday,2025,September
2313,2023-01-05,Store B,Ottawa,Food,1061.88,92,3.2,0,Thursday,2023,January
2314,2023-01-12,Store D,London,Books,2242.16,60,4.1,15,Thursday,2023,January
2315,2024-07-01,Store G,Waterloo,Sports,1508.05,93,4,0,Monday,2024,July
2316,2023-11-15,Store G,Waterloo,Clothing,2072.13,142,4,0,Wednesday,2023,November
2317,2025-04-23,Store H,Windsor,Food,557.16,57,4,25,Wednesday,2025,April
2318,2023-09-22,Store F,Mississauga,Books,,5,4.4,5,Friday,2023,September
2319,2025-05-17,Store G,Waterloo,Clothing,1450.52,58,4.3,5,Saturday,2025,May
2320,2024-10-21,Store E,Kingston,Books,1467.67,53,4.8,0,Monday,2024,October
2321,2025-06-09,Store H,Windsor,Electronics,1719.15,78,3.9,10,Monday,2025,June
2322,2025-01-31,Store A,Toronto,Food,1169.28,83,4.8,25,Friday,2025,January
2323,2025-01-20,Store C,Hamilton,Books,2395.52,58,3.9,0,Monday,2025,January
2324,2023-10-05,Store D,London,Electronics,2442.99,61,,15,Thursday,2023,October
2325,2023-04-20,Store D,London,Books,1877.89,123,5,0,Thursday,2023,April
2326,2025-11-19,Store E,Kingston,Sports,1728.16,102,,0,Wednesday,2025,November
2327,2023-10-25,Store E,Kingston,Home,1788.59,54,,10,Wednesday,2023,October
2328,2023-03-20,Store C,Hamilton,Electronics,1492.62,61,4.6,0,Monday,2023,March
2329,2023-06-24,Store B,Ottawa,Books,13989.12,88,,0,Saturday,2023,June
2330,2024-06-11,Store E,Kingston,Home,,51,3.4,5,Tuesday,2024,June
2331,2024-08-03,Store D,London,Food,1569.24,99,3.6,0,Saturday,2024,August
2332,2025-06-29,Store A,Toronto,Clothing,2223.2,95,3.6,0,Sunday,2025,June
2333,2025-12-16,Store B,Ottawa,Sports,2079.69,99,4,25,Tuesday,2025,December
2334,2023-01-27,Store E,Kingston,Home,1233.34,62,4.3,10,Friday,2023,January
2335,2023-02-14,Store C,Hamilton,Clothing,1462.35,79,3.6,5,Tuesday,2023,February
2336,2025-06-24,Store E,Kingston,Food,2040.77,68,4.7,5,Tuesday,2025,June
2337,2025-03-30,Store F,Mississauga,Books,1495.61,104,3.9,5,Sunday,2025,March
2338,2025-05-09,Store E,Kingston,Sports,950.63,76,4.1,25,Friday,2025,May
2339,2025-02-20,Store B,Ottawa,Books,2064.23,89,3.7,10,Thursday,2025,February
2340,2025-07-17,Store E,Kingston,Home,603.56,62,4.3,10,Thursday,2025,July
2341,2025-12-02,Store E,Kingston,Electronics,1796.79,62,4.3,20,Tuesday,2025,December
2342,2025-12-25,Store C,Hamilton,Electronics,1323.32,72,4.5,10,Thursday,2025,December
2343,2025-02-01,Store D,London,Home,1166.65,95,4,25,Saturday,2025,February
2344,2023-08-14,Store G,Waterloo,Home,2084.32,87,4.3,15,Monday,2023,August
2345,2025-11-14,Store B,Ottawa,Sports,1795.87,122,4.1,10,Friday,2025,November
2346,2024-05-01,Store A,Toronto,Clothing,1760.79,89,4.5,5,Wednesday,2024,May
2347,2025-04-11,Store D,London,Clothing,1287.26,58,3.8,25,Friday,2025,April
2348,2025-06-03,Store D,London,Books,1553.02,,4.1,0,Tuesday,2025,June
2349,2025-07-22,Store G,Waterloo,Electronics,,57,4.1,0,Tuesday,2025,July
2350,2024-03-31,Store C,Hamilton,Sports,1476.66,47,4.2,0,Sunday,2024,March
2351,2023-11-17,Store C,Hamilton,Home,2046.33,89,4.1,15,Friday,2023,November
2352,2025-04-03,Store B,Ottawa,Clothing,1499.96,97,4.1,20,Thursday,2025,April
2353,2025-04-16,Store B,Ottawa,Food,1498.83,94,,10,Wednesday,2025,April
2354,2025-06-10,Store E,Kingston,Clothing,828.76,66,3.7,15,Tuesday,2025,June
2355,2025-07-26,Store C,Hamilton,Sports,1790.51,60,4.3,10,Saturday,2025,July
2356,2024-07-09,Store A,Toronto,,2611.48,125,4.1,10,Tuesday,2024,July
2357,2024-06-15,Store G,Waterloo,Home,1249.45,116,3.8,10,Saturday,2024,June
2358,2025-06-16,Store H,Windsor,Food,1660.27,131,4.3,20,Monday,2025,June
2359,2025-09-18,Store E,Kingston,Electronics,2010.25,70,4.3,5,Thursday,2025,September
2360,2025-03-09,Store A,Toronto,Sports,1723.13,85,3.8,10,Sunday,2025,March
2361,2024-02-07,Store D,London,Sports,1057.2,90,4.1,15,Wednesday,2024,February
2362,2023-03-15,Store B,Ottawa,Food,1214.86,72,4.2,0,Wednesday,2023,March
2363,2025-12-24,Store E,Kingston,Food,1297.59,106,4.5,5,Wednesday,2025,December
2364,2025-05-28,Store D,London,Clothing,1279.31,88,3.6,20,Wednesday,2025,May
2365,2024-06-27,Store H,Windsor,Sports,1732.52,122,4.4,0,Thursday,2024,June
2366,2023-04-29,Store F,Mississauga,Home,1497.63,89,4.2,10,Saturday,2023,April
2367,2025-04-20,Store C,Hamilton,Books,1676.18,48,4.2,20,Sunday,2025,April
2368,2023-07-27,Store A,Toronto,Books,1611.93,81,3.8,15,Thursday,2023,July
2369,2023-11-09,Store G,Waterloo,Food,1499.05,97,5,10,Thursday,2023,November
2370,2025-01-18,Store G,Waterloo,Clothing,2379.33,60,4.7,10,Saturday,2025,January
2371,2023-02-25,Store D,London,,1967.76,22,3.7,20,Saturday,2023,February
2372,2025-06-15,Store F,Mississauga,Electronics,1085.6,90,5,5,Sunday,2025,June
2373,2023-09-24,Store G,Waterloo,Books,1021.96,74,4.7,5,Sunday,2023,September
2374,2025-11-21,Store G,Waterloo,Home,1562.4,119,4.7,0,Friday,2025,November
2375,2023-05-26,Store H,Windsor,Electronics,1692.19,93,3.7,10,Friday,2023,May
2376,2023-02-10,Store D,London,Sports,897.7,64,3.8,5,Friday,2023,February
2377,2024-12-16,Store C,Hamilton,Books,2111.71,116,4.1,10,Monday,2024,December
2378,2023-08-29,Store D,London,Electronics,1647.51,89,3.8,0,Tuesday,2023,August
2379,2025-04-30,Store C,Hamilton,Clothing,1014.95,118,4.3,10,Wednesday,2025,April
2380,2024-01-15,Store B,Ottawa,Electronics,1734.91,113,4.2,0,Monday,2024,January
2381,2024-08-17,Store E,Kingston,Books,1632.17,95,4.5,5,Saturday,2024,August
2382,2025-05-28,Store G,Waterloo,Home,1182.82,82,3.9,5,Wednesday,2025,May
2383,2024-10-12,Store B,Ottawa,Clothing,,79,4.4,5,Saturday,2024,October
2384,2025-04-09,Store B,Ottawa,Clothing,1129.59,74,4.4,0,Wednesday,2025,April
2385,2023-10-18,Store E,Kingston,Sports,1680.8,71,3.1,25,Wednesday,2023,October
2386,2025-05-17,Store B,Ottawa,Food,2025.77,112,3.3,10,Saturday,2025,May
2387,2025-07-24,Store G,Waterloo,Food,2014.59,93,3.6,15,Thursday,2025,July
2388,2025-02-08,Store F,Mississauga,Books,1622,118,4,15,Saturday,2025,February
2389,2023-08-18,Store D,London,Food,1754.65,93,4.1,20,Friday,2023,August
2390,2025-06-08,Store G,Waterloo,Food,1846.74,114,,25,Sunday,2025,June
2391,2024-02-18,Store A,Toronto,Clothing,1617.06,116,4.3,15,Sunday,2024,February
2392,2025-09-18,Store E,Kingston,Food,1340.69,56,,20,Thursday,2025,September
2393,2024-01-23,Store H,Windsor,Electronics,1150.44,42,4,10,Tuesday,2024,January
2394,2023-11-23,Store H,Windsor,Electronics,1500.01,112,4.3,0,Thursday,2023,November
2395,2024-05-05,Store C,Hamilton,Books,,72,3.5,10,Sunday,2024,May
2396,2025-11-29,Store F,Mississauga,Food,2380.9,131,3.7,15,Saturday,2025,November
2397,2023-03-31,Store B,Ottawa,Clothing,1900.4,96,4.6,25,Friday,2023,March
2398,2025-02-09,Store E,Kingston,Clothing,1880.89,50,4.3,10,Sunday,2025,February
2399,2025-03-23,Store H,Windsor,Electronics,1464.92,71,3.8,10,Sunday,2025,March
2400,2024-04-04,Store H,Windsor,Food,1429.35,81,3.3,5,Thursday,2024,April
2401,2025-08-10,Store A,Toronto,Sports,2407.11,85,4.1,5,Sunday,2025,August
2402,2024-08-07,Store F,Mississauga,Sports,2624.11,75,4.2,10,Wednesday,2024,August
2403,2023-09-21,Store C,Hamilton,Books,711.1,84,,25,Thursday,2023,September
2404,2023-04-03,Store D,London,Clothing,1360.67,57,4.7,10,Monday,2023,April
2405,2025-01-03,Store D,London,Clothing,1801.61,91,4.3,20,Friday,2025,January
2406,2024-05-18,Store B,Ottawa,Home,1305.43,101,3.5,15,Saturday,2024,May
2407,2025-06-07,Store D,London,Food,1988.03,107,4.3,5,Saturday,2025,June
2408,2023-07-29,Store B,Ottawa,Home,1211.97,62,4,0,Saturday,2023,July
2409,2025-05-25,Store D,London,Home,1711.85,51,4.4,25,Sunday,2025,May
2410,2023-02-28,Store E,Kingston,Electronics,763.75,73,4.6,5,Tuesday,2023,February
2411,2023-02-27,Store D,London,Books,1311.48,101,4.4,10,Monday,2023,February
2412,2024-11-27,Store H,Windsor,Sports,2148.32,97,4.7,5,Wednesday,2024,November
2413,2024-01-31,Store E,Kingston,Sports,1318.9,41,4,0,Wednesday,2024,January
2414,2024-09-15,Store A,Toronto,Food,1960.18,87,3,0,Sunday,2024,September
2415,2025-12-12,Store G,Waterloo,Books,,101,3.9,15,Friday,2025,December
2416,2024-11-28,Store F,Mississauga,Clothing,2208.5,110,4.4,25,Thursday,2024,November
2417,2024-01-08,Store G,Waterloo,Food,2092.82,94,3.6,5,Monday,2024,January
2418,2024-07-06,Store E,Kingston,Food,594.75,92,4.1,5,Saturday,2024,July
2419,2024-06-21,Store B,Ottawa,Electronics,2145.33,84,4.7,0,Friday,2024,June
2420,2025-10-18,Store H,Windsor,Clothing,1727.46,18,3.8,0,Saturday,2025,October
2421,2023-11-27,Store F,Mississauga,Clothing,2954.72,108,3.9,20,Monday,2023,November
2422,2023-06-01,Store E,Kingston,Electronics,1535.32,64,3.5,15,Thursday,2023,June
2423,2024-05-12,Store A,Toronto,Electronics,1218.65,105,3.2,5,Sunday,2024,May
2424,2023-12-10,Store G,Waterloo,Electronics,,64,4.5,10,Sunday,2023,December
2425,2024-07-28,Store F,Mississauga,Food,1686.04,89,4,5,Sunday,2024,July
2426,2023-07-22,Store E,Kingston,Food,1967.7,59,3.7,0,Saturday,2023,July
2427,2023-07-19,Store B,Ottawa,Home,1553.66,82,,0,Wednesday,2023,July
2428,2024-03-17,Store D,London,Electronics,1753.73,73,4.4,5,Sunday,2024,March
2429,2024-02-11,Store H,Windsor,,1213.04,66,,10,Sunday,2024,February
2430,2023-12-10,Store C,Hamilton,Home,1502.22,106,4.9,10,Sunday,2023,December
2431,2025-11-23,Store H,Windsor,Electronics,1788.78,126,3.9,25,Sunday,2025,November
2432,2024-08-02,Store A,Toronto,Books,2080.14,107,4.4,0,Friday,2024,August
2433,2023-12-30,Store D,London,Electronics,,136,3.7,15,Saturday,2023,December
2434,2024-10-30,Store C,Hamilton,Food,1552.73,100,4.5,10,Wednesday,2024,October
2435,2024-11-04,Store A,Toronto,Clothing,3155.24,93,3.9,10,Monday,2024,November
2436,2024-07-03,Store G,Waterloo,Home,1823.09,30,4.3,25,Wednesday,2024,July
2437,2025-08-19,Store F,Mississauga,Books,1920.91,131,3.3,5,Tuesday,2025,August
2438,2023-12-07,Store D,London,Books,3250.49,137,3.3,10,Thursday,2023,December
2439,2023-08-05,Store D,London,Sports,1546.37,118,3.7,25,Saturday,2023,August
2440,2025-08-12,Store F,Mississauga,Books,1796.92,109,3.2,5,Tuesday,2025,August
2441,2025-10-03,Store A,Toronto,Clothing,1865.21,59,4.7,5,Friday,2025,October
2442,2024-04-27,Store B,Ottawa,Books,2296.51,83,4,0,Saturday,2024,April
2443,2023-04-12,Store B,Ottawa,Electronics,1613.82,92,4,10,Wednesday,2023,April
2444,2024-08-30,Store H,Windsor,Electronics,1795.08,110,3.9,0,Friday,2024,August
2445,2023-04-07,Store E,Kingston,Books,1299.15,99,,15,Friday,2023,April
2446,2023-01-21,Store F,Mississauga,Sports,1970.09,99,4.5,15,Saturday,2023,January
2447,2024-08-12,Store D,London,Sports,1821.77,87,4.5,20,Monday,2024,August
2448,2025-05-27,Store E,Kingston,Food,1119.98,53,3.8,5,Tuesday,2025,May
2449,2024-04-13,Store D,London,Electronics,1722.22,46,4.4,20,Saturday,2024,April
2450,2023-07-20,Store A,Toronto,Home,2069.6,95,4.6,10,Thursday,2023,July
2451,2023-05-28,Store H,Windsor,Food,1179.24,70,4.6,15,Sunday,2023,May
2452,2025-05-25,Store C,Hamilton,Books,1291.38,74,3.9,20,Sunday,2025,May
2453,2023-12-06,Store F,Mississauga,Clothing,2257.64,96,,20,Wednesday,2023,December
2454,2025-01-30,Store G,Waterloo,Home,1687.78,65,3.9,25,Thursday,2025,January
2455,2025-07-08,Store H,Windsor,Electronics,,79,4.2,0,Tuesday,2025,July
2456,2025-02-26,Store D,London,Home,1951.88,79,4.1,0,Wednesday,2025,February
2457,2023-02-28,Store D,London,Home,1770.53,97,3.9,20,Tuesday,2023,February
2458,2025-01-29,Store C,Hamilton,Home,,57,4.2,0,Wednesday,2025,January
2459,2023-01-19,Store A,Toronto,Books,1519.02,90,3.3,15,Thursday,2023,January
2460,2023-02-25,Store D,London,Electronics,1298.5,63,4.1,0,Saturday,2023,February
2461,2023-05-26,Store G,Waterloo,Books,1762.47,82,3.3,20,Friday,2023,May
2462,2023-11-06,Store E,Kingston,Electronics,1242.92,74,3.6,25,Monday,2023,November
2463,2023-05-10,Store C,Hamilton,Clothing,,113,4,10,Wednesday,2023,May
2464,2025-04-05,Store D,London,Sports,1064.78,105,3.9,10,Saturday,2025,April
2465,2025-07-05,Store B,Ottawa,Electronics,1581.06,104,4.3,5,Saturday,2025,July
2466,2024-04-05,Store A,Toronto,Food,2237.06,104,4.2,15,Friday,2024,April
2467,2023-06-22,Store B,Ottawa,Home,1352.18,96,4.4,20,Thursday,2023,June
2468,2025-02-10,Store D,London,Home,2161.97,82,3.9,15,Monday,2025,February
2469,2024-08-09,Store D,London,Clothing,2226.86,105,4.9,25,Friday,2024,August
2470,2023-05-07,Store C,Hamilton,Food,1081.46,20,4.5,0,Sunday,2023,May
2471,2023-12-30,Store E,Kingston,,2210.99,110,3.8,20,Saturday,2023,December
2472,2024-07-18,Store H,Windsor,Sports,1618.51,81,4.3,25,Thursday,2024,July
2473,2025-09-13,Store G,Waterloo,,1233.28,59,3.8,5,Saturday,2025,September
2474,2023-12-26,Store G,Waterloo,Electronics,1937.84,75,4.3,20,Tuesday,2023,December
2475,2025-09-04,Store G,Waterloo,Clothing,2164.32,76,4.3,15,Thursday,2025,September
2476,2023-09-20,Store D,London,Books,2446.08,125,4.1,5,Wednesday,2023,September
2477,2025-09-17,Store H,Windsor,Sports,1193.78,96,3.6,10,Wednesday,2025,September
2478,2025-08-19,Store A,Toronto,Food,1786.7,114,3.8,5,Tuesday,2025,August
2479,2024-05-30,Store D,London,Home,1423.53,17,3.7,5,Thursday,2024,May
2480,2024-10-08,Store G,Waterloo,,1453.31,71,3.5,10,Tuesday,2024,October
2481,2023-05-03,Store A,Toronto,Clothing,806.7,79,4.9,0,Wednesday,2023,May
2482,2024-05-04,Store G,Waterloo,Clothing,1304.85,96,4.4,0,Saturday,2024,May
2483,2023-06-08,Store D,London,,2665.7,111,4.2,5,Thursday,2023,June
2484,2024-08-07,Store D,London,Sports,1768.15,132,3.6,20,Wednesday,2024,August
2485,2023-06-08,Store D,London,,1457.95,85,3.9,20,Thursday,2023,June
2486,2025-11-18,Store D,London,Electronics,2396.16,161,4,15,Tuesday,2025,November
2487,2024-11-24,Store B,Ottawa,Sports,1949.16,89,,20,Sunday,2024,November
2488,2025-03-29,Store A,Toronto,Clothing,2166.15,109,3.8,15,Saturday,2025,March
2489,2025-08-27,Store C,Hamilton,Food,1366.63,101,4.4,20,Wednesday,2025,August
2490,2025-10-26,Store H,Windsor,Clothing,1884.28,,4.2,15,Sunday,2025,October
2491,2023-12-15,Store G,Waterloo,Food,1748.15,116,4.8,0,Friday,2023,December
2492,2023-11-10,Store G,Waterloo,Clothing,2102.96,133,4.5,10,Friday,2023,November
2493,2023-06-10,Store E,Kingston,Home,970.36,122,4,20,Saturday,2023,June
2494,2025-10-22,Store H,Windsor,Books,1268.58,87,3.8,0,Wednesday,2025,October
2495,2025-08-01,Store A,Toronto,Food,2129.5,,3.8,10,Friday,2025,August
2496,2023-04-12,Store C,Hamilton,Sports,1655.05,108,3.9,0,Wednesday,2023,April
2497,2025-06-18,Store B,Ottawa,Food,1705.99,99,4,10,Wednesday,2025,June
2498,2023-05-30,Store F,Mississauga,Home,,104,4.5,0,Tuesday,2023,May
2499,2023-01-24,Store E,Kingston,Sports,1647.66,129,4.3,5,Tuesday,2023,January
2500,2025-07-17,Store H,Windsor,Clothing,1650.11,131,4.9,0,Thursday,2025,July
2501,2023-02-17,Store H,Windsor,Books,728.78,,3.8,15,Friday,2023,February
2502,2025-11-15,Store H,Windsor,Sports,1199.48,122,4.7,20,Saturday,2025,November
2503,2024-11-26,Store G,Waterloo,Books,1946.7,106,4.1,0,Tuesday,2024,November
2504,2025-02-21,Store G,Waterloo,Books,5758.65,98,4.1,20,Friday,2025,February
2505,2025-07-29,Store E,Kingston,Clothing,1792.57,103,3.9,10,Tuesday,2025,July
2506,2025-04-19,Store B,Ottawa,Books,1604.47,41,3.7,10,Saturday,2025,April
2507,2023-08-30,Store H,Windsor,Home,2593.52,59,,5,Wednesday,2023,August
2508,2023-07-10,Store F,Mississauga,Sports,1885.05,118,4.7,10,Monday,2023,July
2509,2023-02-18,Store D,London,Food,1754.19,113,4,15,Saturday,2023,February
2510,2024-04-09,Store F,Mississauga,Food,1548.82,67,3.5,0,Tuesday,2024,April
2511,2024-11-08,Store H,Windsor,Electronics,1646.03,101,3.8,5,Friday,2024,November
2512,2024-01-05,Store E,Kingston,Sports,1550.75,36,4.7,15,Friday,2024,January
2513,2025-06-10,Store F,Mississauga,Sports,,131,3.4,10,Tuesday,2025,June
2514,2024-11-19,Store G,Waterloo,Clothing,1695.71,99,3.7,0,Tuesday,2024,November
2515,2024-01-07,Store E,Kingston,Sports,1139.65,18,4.5,10,Sunday,2024,January
2516,2023-09-06,Store B,Ottawa,Home,1716.1,116,4.3,20,Wednesday,2023,September
2517,2025-06-08,Store G,Waterloo,Clothing,2130.23,56,3.8,0,Sunday,2025,June
2518,2024-11-12,Store H,Windsor,Home,697.21,110,4.8,10,Tuesday,2024,November
2519,2024-01-30,Store E,Kingston,Clothing,1291.1,64,4.3,0,Tuesday,2024,January
2520,2024-12-14,Store H,Windsor,,1397.46,,4,5,Saturday,2024,December
2521,2023-01-30,Store C,Hamilton,Electronics,2421.38,34,,15,Monday,2023,January
2522,2023-08-09,Store C,Hamilton,Sports,2068.6,108,4.1,5,Wednesday,2023,August
2523,2023-01-24,Store F,Mississauga,Food,1666.22,128,3.9,0,Tuesday,2023,January
2524,2024-10-29,Store H,Windsor,Food,1189.71,92,4.9,0,Tuesday,2024,October
2525,2025-10-26,Store H,Windsor,Books,905.38,110,4,0,Sunday,2025,October
2526,2025-03-19,Store G,Waterloo,Sports,1502.3,41,4.4,20,Wednesday,2025,March
2527,2024-02-08,Store B,Ottawa,Food,1545.02,113,3.6,0,Thursday,2024,February
2528,2024-12-03,Store B,Ottawa,Clothing,2579.7,103,4.4,15,Tuesday,2024,December
2529,2025-11-07,Store F,Mississauga,Home,2756.49,105,3.8,5,Friday,2025,November
2530,2025-01-14,Store G,Waterloo,Sports,1737.79,69,4.2,15,Tuesday,2025,January
2531,2024-05-19,Store H,Windsor,,1959,123,4.3,25,Sunday,2024,May
2532,2023-02-16,Store C,Hamilton,Sports,1097.22,77,3.7,0,Thursday,2023,February
2533,2023-10-02,Store H,Windsor,Food,1711.74,47,4.5,15,Monday,2023,October
2534,2024-12-30,Store E,Kingston,Clothing,16209.34,124,4.6,20,Monday,2024,December
2535,2025-07-27,Store A,Toronto,Books,2857.76,122,4.3,0,Sunday,2025,July
2536,2025-10-16,Store G,Waterloo,Electronics,1621.18,63,3.2,0,Thursday,2025,October
2537,2023-07-19,Store A,Toronto,,2057.66,69,4.1,0,Wednesday,2023,July
2538,2024-12-24,Store A,Toronto,Food,2156.1,110,3.7,25,Tuesday,2024,December
2539,2025-12-01,Store D,London,Books,1346.99,113,4.8,20,Monday,2025,December
2540,2023-09-05,Store G,Waterloo,Food,1362.12,105,5,0,Tuesday,2023,September
2541,2024-01-25,Store A,Toronto,,,121,4,0,Thursday,2024,January
2542,2023-06-12,Store G,Waterloo,Home,1913.08,115,3.3,15,Monday,2023,June
2543,2024-11-08,Store C,Hamilton,Books,1715.55,118,3.3,5,Friday,2024,November
2544,2025-01-02,Store F,Mississauga,Home,2148.74,158,4.7,0,Thursday,2025,January
2545,2024-09-08,Store A,Toronto,Home,2234.06,81,3.7,0,Sunday,2024,September
2546,2025-02-26,Store B,Ottawa,Electronics,2061.08,95,,0,Wednesday,2025,February
2547,2025-07-26,Store E,Kingston,,1246.18,41,3.8,5,Saturday,2025,July
2548,2024-12-31,Store C,Hamilton,Food,1617.55,96,3.3,0,Tuesday,2024,December
2549,2025-02-21,Store A,Toronto,Home,1816.03,88,4.4,25,Friday,2025,February
2550,2025-12-14,Store A,Toronto,Sports,2825.4,110,3.8,0,Sunday,2025,December
2551,2023-01-20,Store D,London,Books,1540.61,83,3.4,15,Friday,2023,January
2552,2024-12-14,Store D,London,Clothing,2477.95,,4.1,10,Saturday,2024,December
2553,2024-03-28,Store C,Hamilton,Electronics,1181.87,80,4,15,Thursday,2024,March
2554,2023-07-25,Store H,Windsor,Sports,1018.93,57,4.6,15,Tuesday,2023,July
2555,2023-09-13,Store F,Mississauga,Food,1246.26,118,4.1,0,Wednesday,2023,September
2556,2025-07-15,Store D,London,,1896.9,82,4.6,15,Tuesday,2025,July
2557,2024-04-12,Store F,Mississauga,Electronics,2196.99,80,4.8,5,Friday,2024,April
2558,2023-03-29,Store A,Toronto,Books,2744.27,111,4.8,10,Wednesday,2023,March
2559,2025-06-06,Store A,Toronto,Electronics,2102.1,103,3.8,25,Friday,2025,June
2560,2024-04-06,Store B,Ottawa,Sports,1630.61,89,3.4,0,Saturday,2024,April
2561,2023-05-03,Store F,Mississauga,Home,1998,121,4.2,5,Wednesday,2023,May
2562,2024-09-30,Store E,Kingston,Books,902.99,70,3.7,0,Monday,2024,September
2563,2023-01-31,Store A,Toronto,Clothing,922.42,114,3.7,25,Tuesday,2023,January
2564,2023-05-23,Store H,Windsor,Electronics,1345.43,92,,0,Tuesday,2023,May
2565,2024-07-14,Store F,Mississauga,Clothing,1238.59,93,4.5,10,Sunday,2024,July
2566,2024-10-23,Store A,Toronto,Home,1482.17,98,3.3,5,Wednesday,2024,October
2567,2023-02-06,Store A,Toronto,Food,2434.72,118,3.9,5,Monday,2023,February
2568,2025-03-28,Store A,Toronto,Electronics,2358.29,92,4.4,10,Friday,2025,March
2569,2023-02-23,Store E,Kingston,,1414.22,51,4.5,0,Thursday,2023,February
2570,2024-02-24,Store A,Toronto,Electronics,1930.75,53,3.4,25,Saturday,2024,February
2571,2023-01-22,Store G,Waterloo,Food,2056.93,106,3.3,0,Sunday,2023,January
2572,2024-05-15,Store B,Ottawa,Clothing,1864.22,97,4.6,15,Wednesday,2024,May
2573,2024-05-25,Store G,Waterloo,Electronics,2078.72,41,3.6,0,Saturday,2024,May
2574,2025-08-28,Store D,London,Food,2005.15,116,3.7,10,Thursday,2025,August
2575,2024-08-08,Store F,Mississauga,Home,1827.02,125,3.5,15,Thursday,2024,August
2576,2024-08-28,Store H,Windsor,Books,1851.06,53,4.4,5,Wednesday,2024,August
2577,2025-10-24,Store H,Windsor,Sports,1394.96,75,,5,Friday,2025,October
2578,2023-12-13,Store F,Mississauga,Electronics,2575.29,112,4,15,Wednesday,2023,December
2579,2024-12-17,Store A,Toronto,,2319.75,116,4.1,10,Tuesday,2024,December
2580,2024-06-01,Store F,Mississauga,Home,2661.27,126,3.9,0,Saturday,2024,June
2581,2025-09-30,Store G,Waterloo,Food,1029.95,79,4,0,Tuesday,2025,September
2582,2024-06-24,Store E,Kingston,Electronics,1705.26,50,3.3,5,Monday,2024,June
2583,2024-09-22,Store E,Kingston,Home,1538.92,42,4.4,5,Sunday,2024,September
2584,2024-02-05,Store E,Kingston,Home,878.7,86,4.5,20,Monday,2024,February
2585,2025-07-10,Store G,Waterloo,Books,1851.55,84,,5,Thursday,2025,July
2586,2023-08-13,Store E,Kingston,Electronics,952.21,86,3.9,10,Sunday,2023,August
2587,2024-10-22,Store D,London,,1275.6,71,4.4,15,Tuesday,2024,October
2588,2025-11-28,Store H,Windsor,Books,1387.66,81,3.6,5,Friday,2025,November
2589,2025-03-22,Store F,Mississauga,Food,1436.39,64,3.9,5,Saturday,2025,March
2590,2025-01-17,Store H,Windsor,Home,1503.69,72,4.1,0,Friday,2025,January
2591,2023-09-20,Store D,London,Home,1605.09,89,4.3,0,Wednesday,2023,September
2592,2023-04-17,Store A,Toronto,Food,1634.39,93,3.9,5,Monday,2023,April
2593,2025-10-29,Store F,Mississauga,Electronics,1768.9,102,4,5,Wednesday,2025,October
2594,2023-05-17,Store B,Ottawa,,1548.55,85,4.2,15,Wednesday,2023,May
2595,2025-10-24,Store E,Kingston,Books,1767.76,82,3.9,15,Friday,2025,October
2596,2024-03-02,Store D,London,Electronics,2475.43,109,4.3,20,Saturday,2024,March
2597,2025-07-31,Store B,Ottawa,Clothing,1911.17,159,4.7,0,Thursday,2025,July
2598,2025-11-02,Store G,Waterloo,Electronics,2297.48,,3.9,10,Sunday,2025,November
2599,2025-06-04,Store B,Ottawa,Food,1532.79,112,3.5,0,Wednesday,2025,June
2600,2023-01-25,Store E,Kingston,,1181.63,96,3.9,15,Wednesday,2023,January
2601,2024-12-14,Store H,Windsor,Books,1758.85,152,3.7,10,Saturday,2024,December
2602,2025-11-29,Store D,London,Clothing,2399.99,126,4.2,25,Saturday,2025,November
2603,2025-12-04,Store F,Mississauga,Clothing,3721.76,136,4.3,25,Thursday,2025,December
2604,2024-06-07,Store H,Windsor,Home,1431.29,72,3.9,15,Friday,2024,June
2605,2023-01-07,Store B,Ottawa,Clothing,1709.79,85,4,10,Saturday,2023,January
2606,2024-07-30,Store H,Windsor,Food,815.41,94,,25,Tuesday,2024,July
2607,2025-03-02,Store H,Windsor,Food,6383.5,41,3.8,0,Sunday,2025,March
2608,2024-07-25,Store E,Kingston,Books,1578.18,93,4.7,5,Thursday,2024,July
